"","Scopus_ID","Title","Author","Date","DOI"
"670","SCOPUS_ID:85126702906","Impacts of parental technoference on parent-child relationships and child health and developmental outcomes: a scoping review protocol","Mackay L.J.","2022-12-01","10.1186/s13643-022-01918-3"
"671","SCOPUS_ID:85126644042","How (not) to mobilize health workers in the fight against vaccine hesitancy: Experimental evidence from Germany’s AstraZeneca controversy","Priebe J.","2022-12-01","10.1186/s12889-022-12725-9"
"672","SCOPUS_ID:85126058572","Internal Training Load Perceived by Athletes and Planned by Coaches: A Systematic Review and Meta-Analysis","Inoue A.","2022-12-01","10.1186/s40798-022-00420-3"
"673","SCOPUS_ID:85126028833","Association Between Physical Exercise Interventions Participation and Functional Capacity in Individuals with Type 2 Diabetes: A Systematic Review and Meta-Analysis of Controlled Trials","Pfeifer L.O.","2022-12-01","10.1186/s40798-022-00422-1"
"674","SCOPUS_ID:85126024274","Current status of herbal medicine research for respiratory diseases induced by particulate matter: a protocol for a scoping review","Leem J.","2022-12-01","10.1186/s13643-022-01904-9"
"675","SCOPUS_ID:85125784540","The impact of wait time on patient outcomes in knee and hip replacement surgery: a scoping review protocol","Dawson E.","2022-12-01","10.1186/s13643-022-01909-4"
"676","SCOPUS_ID:85125663375","The implementation of value-based healthcare: a scoping review","van Staalduinen D.J.","2022-12-01","10.1186/s12913-022-07489-2"
"677","SCOPUS_ID:85124445619","How are progression decisions made following external randomised pilot trials? A qualitative interview study and framework analysis","Mellor K.","2022-12-01","10.1186/s13063-022-06063-9"
"678","SCOPUS_ID:85124208106","Barriers and facilitators associated with the use of mental health services among immigrant students in high-income countries: a scoping review protocol","Dombou C.","2022-12-01","10.1186/s13643-022-01896-6"
"679","SCOPUS_ID:85123905204","Impact of increasing the relative availability of meat-free options on food selection: two natural field experiments and an online randomised trial","Pechey R.","2022-12-01","10.1186/s12966-021-01239-z"
"680","SCOPUS_ID:85123624395","Instruments for measuring incidents related to patient safety in the context of paediatric intensive care—protocol for a scoping review","de Oliveira H.C.S.A.","2022-12-01","10.1186/s13643-022-01888-6"
"681","SCOPUS_ID:85122761822","Where to prospectively register a systematic review","Pieper D.","2022-12-01","10.1186/s13643-021-01877-1"
"682","SCOPUS_ID:85122694803","Intervention usage for the management of low back pain in a chiropractic teaching clinic","Csiernik B.","2022-12-01","10.1186/s12998-022-00412-w"
"683","SCOPUS_ID:85122457241","The use of social network analysis in social support and care: a systematic scoping review protocol","Fernández-Peña R.","2022-12-01","10.1186/s13643-021-01876-2"
"684","SCOPUS_ID:85140476025","Trait Mindfulness and Emotion Regulation Responsiveness to Negative Affect in Daily Life","Fisher M.E.","2022-11-01","10.1007/s12671-022-01996-3"
"685","SCOPUS_ID:85139663247","The Relationship Between Negative Affect, State Mindfulness, and the Role of Personality","Karl J.A.","2022-11-01","10.1007/s12671-022-01989-2"
"686","SCOPUS_ID:85138945325","Functional Ability of Dental Materials After Inclusion of Nanocarriers Containing Functional Substances: A Systematic Review","Costa M.J.F.","2022-11-01","10.2174/1389557522666220330145130"
"687","SCOPUS_ID:85138528448","The effect of augmented feedback on the performance and learning of gross motor and sport-specific skills: A systematic review","Petancevski E.L.","2022-11-01","10.1016/j.psychsport.2022.102277"
"688","SCOPUS_ID:85138046962","Which self-etch acidic composition may result in higher dental bonds at the long-term? A network meta-analysis review of in vitro studies","Fehrenbach J.","2022-11-01","10.1016/j.jdent.2022.104283"
"689","SCOPUS_ID:85137820785","Overall and Differential Attrition in Mindfulness-Based Interventions: a Meta-Analysis","Lam S.U.","2022-11-01","10.1007/s12671-022-01970-z"
"690","SCOPUS_ID:85133721929","The Ergogenic Effects of Acute Carbohydrate Feeding on Resistance Exercise Performance: A Systematic Review and Meta-analysis","King A.","2022-11-01","10.1007/s40279-022-01716-w"
"691","SCOPUS_ID:85131084064","Measuring Quality of Life in Chronic Limb-threatening Ischemia Patients and Informal Carers: A scoping review","Shan L.L.","2022-11-01","10.1097/SLA.0000000000005477"
"692","SCOPUS_ID:85123941583","Belief in Free Will Is Related to Internal Attribution in Self-Perception","Genschow O.","2022-11-01","10.1177/19485506211057711"
"693","SCOPUS_ID:85140813837","Screening for prostate cancer: protocol for updating multiple systematic reviews to inform a Canadian Task Force on Preventive Health Care guideline update","Bennett A.","2022-10-26","10.1186/s13643-022-02099-9"
"694","SCOPUS_ID:85140138520","Protocol for a scoping review on misuse of psychoactive medicines and its consequences","Araújo A.C.","2022-10-13","10.1136/bmjopen-2021-060519"
"695","SCOPUS_ID:85140580024","Neural pathways of phonological and semantic processing and its relations to children’s reading skills","Wagley N.","2022-10-12","10.3389/fnins.2022.984328"
"696","SCOPUS_ID:85140206598","Chronic health effects associated with electronic cigarette use: A systematic review","Wasfi R.A.","2022-10-06","10.3389/fpubh.2022.959622"
"697","SCOPUS_ID:85140032999","Unveiling mechanisms of change in digital interventions for depression: Study protocol for a systematic review and individual participant data meta-analysis","Domhardt M.","2022-10-03","10.3389/fpsyt.2022.899115"
"698","SCOPUS_ID:85140616030","Bibliometric Analysis of the Scientific Production on Compassion Fatigue","Sousa L.","2022-10-01","10.3390/jpm12101574"
"699","SCOPUS_ID:85140434625","Efficacy of Antimicrobial Agents in Dentifrices: A Systematic Review","Marinho V.T.","2022-10-01","10.3390/antibiotics11101413"
"700","SCOPUS_ID:85139804328","Funding systems for care needs of older adults in residential aged care facilities in the Asia-Pacific region: a scoping review protocol","Grady A.","2022-10-01","10.11124/JBIES-21-00259"
"701","SCOPUS_ID:85139803952","Knowledge, skills, attitudes, beliefs, and implementation of evidence-based practice among nurses in low- and middle-income countries: a scoping review protocol","Adombire S.","2022-10-01","10.11124/JBIES-21-00313"
"702","SCOPUS_ID:85139803753","Barriers and facilitators to attending dental care appointments among adults in low- and middle-income countries: a scoping review protocol","Karuveettil V.","2022-10-01","10.11124/JBIES-22-00063"
"703","SCOPUS_ID:85137970816","Corrigendum for “Too tired to vote: A multi-national comparison of election turnout with sleep preferences and behaviors” [Elect. Stud., 78 (2022), 102491] (Electoral Studies (2022) 78, (S0261379422000518), (10.1016/j.electstud.2022.102491))","Ksiazkiewicz A.","2022-10-01","10.1016/j.electstud.2022.102514"
"704","SCOPUS_ID:85137674022","Wound ballistics and the unusual injuries of the tandem bullet phenomenon: A systematic review of case-specific characteristics","Franco A.","2022-10-01","10.1016/j.jflm.2022.102427"
"705","SCOPUS_ID:85134839703","Rehabilitation for Women Undergoing Breast Cancer Surgery: A Systematic Review and Meta-Analysis of the Effectiveness of Early, Unrestricted Exercise Programs on Upper Limb Function","Redemski T.","2022-10-01","10.1016/j.clbc.2022.06.001"
"706","SCOPUS_ID:85131916297","Equations based on anthropometric measurements for adipose tissue, body fat, or body density prediction in children and adolescents: a scoping review","Cerqueira M.S.","2022-10-01","10.1007/s40519-022-01405-7"
"707","SCOPUS_ID:85138924742","Process of pain assessment in people with dementia living in nursing homes: a scoping review protocol","Overen C.K.","2022-09-28","10.1136/bmjopen-2022-063230"
"708","SCOPUS_ID:85138909076","Application of Dialectical Behaviour Therapy in treating common psychiatric disorders: study protocol for a scoping review","Tan M.Y.L.","2022-09-26","10.1136/bmjopen-2021-058565"
"709","SCOPUS_ID:85137205904","Exhaustion disorder: Scoping review of research on a recently introduced stress-related diagnosis","Lindsäter E.","2022-09-24","10.1192/bjo.2022.559"
"710","SCOPUS_ID:85138413715","Impact of having a child on physical activity in the UK: a scoping review protocol","Northcote M.","2022-09-22","10.1136/bmjopen-2022-063410"
"711","SCOPUS_ID:85139248107","Probiotics, a promising therapy to reduce the recurrence of bacterial vaginosis in women? a systematic review and meta-analysis of randomized controlled trials","Chieng W.K.","2022-09-20","10.3389/fnut.2022.938838"
"712","SCOPUS_ID:85138131293","Nirmatrelvir combined with ritonavir for preventing and treating COVID-19","Reis S.","2022-09-20","10.1002/14651858.CD015395.pub2"
"713","SCOPUS_ID:85138207932","Defining and identifying critical elements of, and lessons learned from addressing, 'operational readiness' for public health emergency events, including COVID-19: a scoping review protocol","English R.","2022-09-19","10.1136/bmjopen-2021-060526"
"714","SCOPUS_ID:85138172796","Understanding resilience among transition-age youth with serious mental illness: protocol for a scoping review","Nesbitt A.E.","2022-09-19","10.1136/bmjopen-2021-059826"
"715","SCOPUS_ID:85137885878","Pilot study of physiotherapist-led versus music therapist-led breathing control exercises for young adults living with breathing pattern disorder: a randomised controlled trial protocol","Lewis A.","2022-09-14","10.1136/bmjresp-2022-001414"
"716","SCOPUS_ID:85138824492","Development and trainability of agility in youth: A systematic scoping review","Thieschäfer L.","2022-09-08","10.3389/fspor.2022.952779"
"717","SCOPUS_ID:85138189250","Strengthening the clinical academic pathway: a systematic review of interventions to support clinical academic careers for doctors and dentists","Raine G.","2022-09-08","10.1136/bmjopen-2021-060281"
"718","SCOPUS_ID:85138406651","Physical activity-related indicators in children and adolescents in Uruguay: A scoping review based on the Global Matrix initiative","Bizzozero-Peroni B.","2022-09-07","10.3389/fpubh.2022.954621"
"719","SCOPUS_ID:85138201219","Negative consequences of failing to communicate uncertainties during a pandemic: an online randomised controlled trial on COVID-19 vaccines","Batteux E.","2022-09-07","10.1136/bmjopen-2021-051352"
"720","SCOPUS_ID:85138523862","Rapid systematic review on developing web-based interventions to support people affected by cancer","Cooke S.","2022-09-06","10.1136/bmjopen-2022-062026"
"721","SCOPUS_ID:85140636814","Grieving Experiences of Parents with Children in End-of-Life Care—A Qualitative Review Protocol","Correia M.E.","2022-09-01","10.3390/nursrep12030041"
"722","SCOPUS_ID:85140603295","The Burnout of Nurses in Intensive Care Units and the Impact of the Pandemic of SARS-CoV-2: Protocol of a Scoping Review","Lima A.","2022-09-01","10.3390/nursrep12030065"
"723","SCOPUS_ID:85138502109","The Safety and Efficacy of Psychosocial Adherence Interventions in Young People with Early Psychosis: A Systematic Review","Dikeç G.","2022-09-01","10.3390/healthcare10091732"
"724","SCOPUS_ID:85138448211","Interventions to improve patient experience in mammography: a scoping review protocol","Ding S.","2022-09-01","10.11124/JBIES-21-00376"
"725","SCOPUS_ID:85138447872","Public health approaches to substance use: a scoping review protocol","Kosteniuk B.","2022-09-01","10.11124/JBIES-21-00353"
"726","SCOPUS_ID:85138447035","Care bundles for women during pregnancy, labor/birth, and postpartum: a scoping review protocol","Ryan T.","2022-09-01","10.11124/JBIES-22-00030"
"727","SCOPUS_ID:85138446222","Nonpharmacologic management of chronic pain in the United States' Medicare population: a scoping review protocol","Rofé K.L.","2022-09-01","10.11124/JBIES-21-00467"
"728","SCOPUS_ID:85137896735","Purchasing high-cost medical devices and equipment in hospitals: A systematic review","Hinrichs-Krapels S.","2022-09-01","10.1136/bmjopen-2021-057516"
"729","SCOPUS_ID:85137660566","Effectiveness of electroconvulsive therapy in patients lacking decision making capacity: A systematic review and meta-analysis","Takamiya A.","2022-09-01","10.1016/j.brs.2022.09.001"
"730","SCOPUS_ID:85137592942","The Impact of Footwear on Occupational Task Performance and Musculoskeletal Injury Risk: A Scoping Review to Inform Tactical Footwear","Orr R.","2022-09-01","10.3390/ijerph191710703"
"731","SCOPUS_ID:85137317648","World Allergy Organization (WAO) Diagnosis and Rationale for Action against Cow's Milk Allergy (DRACMA) guideline update – XIII – Oral immunotherapy for CMA – Systematic review","Bognanni A.","2022-09-01","10.1016/j.waojou.2022.100682"
"732","SCOPUS_ID:85137125623","Best Practices for BREAST-Q Research: A Systematic Review of Study Methodology","Gallo L.","2022-09-01","10.1097/PRS.0000000000009401"
"733","SCOPUS_ID:85132946374","Internet-delivered cognitive behavioral interventions to reduce elevated stress: A systematic review and meta-analysis","Svärdman F.","2022-09-01","10.1016/j.invent.2022.100553"
